uid,text,gold_label,gold_str,pred_dynamic,pred_dynamic_str,correct_dynamic,pred_static,correct_static,pred_bert,correct_bert,pred_vader,correct_vader,noise_score,noise_group,alpha,token_length,emoji_density,repetition_score,code_mixing_ratio,symbol_density,p_vader,p_distilbert,p_final,confidence
29128,@ zainabsikander @ RoflGandhi _ @ SUN _ EXPRESS Aap ka leader apni khud ki khandani sear nahi jeet pata hai to zimmedaar â€¦ https // t . co / wzMDQpeuM9,2,neutral,2,neutral,1,2,1,2,1,2,1,0.204,MODERATE,0.25,35,0.0,0.0,0.4706,0.3143,"[0.0, 0.0, 1.0]","[0.1814, 0.2427, 0.5758]","[0.1361, 0.182, 0.6819]",0.6819
38307,@ BhimArmyChief We are Proud of You Dear CHANDER SHEKHAR ( garibo ke masiha ) bless for every success .,0,positive,0,positive,1,0,1,0,1,0,1,0.25,MODERATE,0.25,20,0.0,0.0,0.7,0.2,"[0.504, 0.0, 0.496]","[0.925, 0.0141, 0.0609]","[0.8197, 0.0106, 0.1697]",0.8197
40718,RT @ InsanNeeru2 # TheGiftOfEducation @ derasachasauda is Doing such Great deeds Hats off @ Gurmeetramrahim ji https // t . co / VnMqZlRtzB http â€¦,0,positive,0,positive,1,0,1,0,1,2,0,0.2167,MODERATE,0.25,30,0.0,0.0,0.5,0.3333,"[0.186, 0.0, 0.814]","[0.9212, 0.0157, 0.063]","[0.7374, 0.0118, 0.2508]",0.7374
10460,Must be from the song - ' Aaye Aap Ka Intezar Tha ' - Vijaypath - August 1994 https // tco / flW68iEo2e,2,neutral,2,neutral,1,2,1,2,1,2,1,0.2549,MODERATE,0.25,25,0.0,0.0,0.6364,0.32,"[0.0, 0.0, 1.0]","[0.1432, 0.0355, 0.8213]","[0.1074, 0.0266, 0.866]",0.866
11656,RT @ mondocoool sorry . sorry . sorry . s https // t . co / kwnnGnLkBQ,2,neutral,2,neutral,1,2,1,2,1,2,1,0.3806,MODERATE,0.25,18,0.0,0.1667,0.8333,0.4444,"[0.0, 0.394, 0.606]","[0.1017, 0.3689, 0.5293]","[0.0763, 0.3752, 0.5485]",0.5485
6604,@ SwetaSinghAT Agle 5sal Jhoot Dange Lynching Fasad Berozgari Kisan sucide Fake ancounter World tour Aur bhi bht kuch,1,negative,1,negative,1,1,1,1,1,2,0,0.0668,LOW,0.02,19,0.0,0.0,0.1875,0.0526,"[0.0, 0.154, 0.846]","[0.0503, 0.8382, 0.1115]","[0.0493, 0.8245, 0.1261]",0.8245
28811,@ aparnadixit2051 Report card of Rahul is not bad . 5 salon me 6 seat ki badhat Kya Kam he ji . Bechare ko bekar me pa â€¦ https // t . co / 5x8QFQdHNh,0,positive,2,neutral,0,2,0,2,0,2,0,0.2932,MODERATE,0.25,39,0.0,0.0,0.8235,0.2308,"[0.099, 0.0, 0.901]","[0.1551, 0.1724, 0.6725]","[0.1411, 0.1293, 0.7296]",0.7296
43371,@ Awhadspeaks @ NCPspeaks @ INCMaharashtra Saheb ye nahi Hua toh hamara Jeetna bhot muskil hai vqnchit agahdi aur mns â€¦ https // t . co / ZkvFK7IicR,2,neutral,2,neutral,1,2,1,2,1,2,1,0.0693,LOW,0.02,32,0.0,0.0,0.0435,0.2812,"[0.0, 0.0, 1.0]","[0.2306, 0.2407, 0.5288]","[0.226, 0.2359, 0.5382]",0.5382
24738,@ rsprasad @ ashokepandit @ narendramodi I offer my praying for the good health of your mother . Just watched news that â€¦ https // t . co / SpCaOZKmlI,0,positive,0,positive,1,0,1,0,1,2,0,0.1841,LOW,0.02,33,0.0,0.0,0.4118,0.303,"[0.213, 0.0, 0.787]","[0.8003, 0.0187, 0.181]","[0.7885, 0.0183, 0.1932]",0.7885
30346,@ DrMNPandeyMP Maa bharat ke ashirwad se aapko cabinet mantri banaya gaya aapko hardik shubhkamana Mujhe Lagta hai a â€¦ https // t . co / yw1FJ6aRTE,0,positive,2,neutral,0,2,0,2,0,2,0,0.1067,LOW,0.02,30,0.0,0.0,0.2,0.2333,"[0.0, 0.0, 1.0]","[0.3376, 0.1464, 0.516]","[0.3308, 0.1435, 0.5257]",0.5257
25690,RT @ narendramodi Thank you President @ MaithripalaS for gracing the Swearing-in Ceremony . I look forward to further strengtheing India-Sri â€¦,0,positive,0,positive,1,0,1,0,1,2,0,0.2417,MODERATE,0.25,24,0.0,0.0,0.6667,0.2083,"[0.231, 0.0, 0.769]","[0.8621, 0.0144, 0.1235]","[0.7043, 0.0108, 0.2849]",0.7043
20982,@ kamaalrkhan Sir aapke survey ke hisaab se Rahul ji aur Modi ji mein bhi kaante ki takkar thi Aapke durvery bhi aa â€¦ https // t co / veV3RU5zsm,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1496,LOW,0.02,34,0.0,0.0,0.381,0.1765,"[0.0, 0.0, 1.0]","[0.2816, 0.0705, 0.6479]","[0.276, 0.0691, 0.6549]",0.6549
11070,@ DrKumarVishwas @ abpnewstv @ nightkiNg _ stark ye Baba ko dekhna chahiye @ shiwanshuKr,2,neutral,1,negative,0,1,0,1,0,2,1,0.1792,LOW,0.02,15,0.0,0.0,0.375,0.3333,"[0.0, 0.0, 1.0]","[0.1097, 0.457, 0.4333]","[0.1075, 0.4479, 0.4446]",0.4479
19646,@ oyee _ umer @ coolcool4u ni yr owl din main ni hota .... yeh loomri tou ni hai kahiin ?,2,neutral,2,neutral,1,2,1,2,1,2,1,0.3309,MODERATE,0.25,22,0.0,0.1818,0.8,0.2273,"[0.0, 0.0, 1.0]","[0.091, 0.3571, 0.5519]","[0.0683, 0.2678, 0.6639]",0.6639
23465,@ myself _ ashutosh @ aquagirllll Tu bohot sweet hai cute hai pyara hai acha hai bohot mast frnd hai mera Hmesha r â€¦ https // t co / HzvVl7kX5V,0,positive,0,positive,1,0,1,0,1,2,0,0.1622,LOW,0.02,34,0.0,0.1176,0.2857,0.2353,"[0.214, 0.0, 0.786]","[0.6361, 0.0358, 0.3281]","[0.6277, 0.035, 0.3373]",0.6277
11834,@ ehmedsyed Wah ab bachpan guzar gyaa . This fantasy is over now ðŸ¤£ðŸ¤£ðŸ¤£,2,neutral,2,neutral,1,2,1,2,1,2,1,0.3352,MODERATE,0.25,22,0.0,0.0,0.875,0.3636,"[0.0, 0.0, 1.0]","[0.1892, 0.0896, 0.7212]","[0.1419, 0.0672, 0.7909]",0.7909
30844,@ SRKsHarry BC mai nhi dekh paunga .... Opponent bohut hi harami team h bc ðŸ˜‚,1,negative,1,negative,1,1,1,1,1,2,0,0.2091,MODERATE,0.25,18,0.0,0.2222,0.3636,0.2222,"[0.0, 0.0, 1.0]","[0.0563, 0.7538, 0.1898]","[0.0423, 0.5654, 0.3924]",0.5654
10724,RT @ My _ Prospective _ @ Ek _ Shayer Manzil unhi ki milti hain Jinke sapno mein jaan hoti hain Pankh se kuch nahi hota Hauslon se udaan hoti ha â€¦,2,neutral,2,neutral,1,2,1,2,1,2,1,0.123,LOW,0.02,34,0.0,0.0,0.2727,0.2059,"[0.085, 0.0, 0.915]","[0.1181, 0.3223, 0.5596]","[0.1174, 0.3158, 0.5667]",0.5667
33051,@ RatlamDRM @ Gmwrly @ WesternRly I'm In Chittorgarh Bahut Hi Shandar Safai Stn Per Hai Beautiful Painting Stn Parisa â€¦ https // t . co / rD3jNAM0oc,0,positive,2,neutral,0,2,0,2,0,2,0,0.1639,LOW,0.02,31,0.0,0.0,0.3529,0.2903,"[0.157, 0.0, 0.843]","[0.4137, 0.0763, 0.5099]","[0.4086, 0.0748, 0.5166]",0.5166
41528,RT @ Satinder __ Insan @ Gurmeetramrahim Dhan Dhan Satguru Tera Hi Aasra â£ï¸ Good Morning PApAji â¤ï¸ Thanks For Giving me new Day ðŸŒ¸ Bless Me for M â€¦,0,positive,0,positive,1,0,1,0,1,2,0,0.2945,MODERATE,0.25,43,0.0,0.0,0.7647,0.3256,"[0.324, 0.0, 0.676]","[0.8573, 0.0121, 0.1305]","[0.724, 0.0091, 0.2669]",0.724
22135,@ AishwaryaJumna1 Desh perm sab karte hai chaheya wo Hindu ho ya Muslim example military force jaha log mazhab nahi â€¦ https // t . co / yxA9tdWeLc,0,positive,1,negative,0,1,0,1,0,2,0,0.2189,MODERATE,0.25,33,0.0,0.0,0.5882,0.2121,"[0.0, 0.0, 1.0]","[0.0709, 0.7174, 0.2116]","[0.0532, 0.5381, 0.4087]",0.5381
11275,@ Saraahahahaha @_ sak023 Meny nhin dekha abhi . Kya topic hai ?,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1696,LOW,0.02,14,0.0,0.0,0.375,0.2857,"[0.0, 0.0, 1.0]","[0.0733, 0.1003, 0.8264]","[0.0719, 0.0983, 0.8298]",0.8298
10879,@ anjanaomkashyap Tab Congress hans rehi thi Aaj tum Bjp ke paale me khade hokar Media ka nakaab pehankar Hans rehi â€¦ https // t co / usUzzh3F9w,2,neutral,1,negative,0,1,0,1,0,2,1,0.1875,LOW,0.02,32,0.0,0.0,0.5,0.1875,"[0.0, 0.0, 1.0]","[0.0456, 0.8088, 0.1456]","[0.0447, 0.7926, 0.1627]",0.7926
5334,@ AyeshaMalikPTI Iss baar mufti Muneeb nay 30 rozay karwanay hen . @ fawadchaudhry ko galat Jo karna hai . Muneeb bhi hadd kardaiga,1,negative,1,negative,1,1,1,1,1,2,0,0.1533,LOW,0.02,24,0.0,0.0,0.4,0.1667,"[0.0, 0.0, 1.0]","[0.0991, 0.636, 0.2649]","[0.0972, 0.6232, 0.2796]",0.6232
10060,Jo drama lit houta hai uski cast shit hoti hai Ajeeb,2,neutral,2,neutral,1,2,1,2,1,2,1,0.15,LOW,0.02,11,0.0,0.0,0.5,0.0,"[0.0, 0.265, 0.735]","[0.152, 0.2057, 0.6423]","[0.1489, 0.2069, 0.6441]",0.6441
31709,@ azkhawaja1 Kyun be harami 179 hahaha krra tha ..... ab khud k team k haal dekh .. Is bar coach zinda aayega vapas kya ?,1,negative,1,negative,1,1,1,1,1,2,0,0.2259,MODERATE,0.25,27,0.0,0.1852,0.5,0.1481,"[0.146, 0.0, 0.854]","[0.0459, 0.8056, 0.1485]","[0.0709, 0.6042, 0.3249]",0.6042
32826,@ MichaelHallman4 @ munyelele @ FRafieyan @ tinka _ nichols @ seedofsenoj You â€™ re such a good guy Michael,0,positive,0,positive,1,0,1,0,1,2,0,0.3051,MODERATE,0.25,23,0.0435,0.0,0.7778,0.3043,"[0.195, 0.0, 0.805]","[0.8817, 0.0189, 0.0994]","[0.71, 0.0142, 0.2758]",0.71
29977,@ NationFirst0010 @ DrRizwanAhmed1 A to chutiya nikla suhar k aulad,1,negative,1,negative,1,1,1,1,1,2,0,0.1308,LOW,0.02,13,0.0,0.0,0.3333,0.1538,"[0.0, 0.0, 1.0]","[0.0286, 0.9011, 0.0703]","[0.028, 0.8831, 0.0889]",0.8831
36799,RT @ RGVzoomin Oho ? 79% aa ? Abbaa ? Does this mean even TDP party people also want @ tarak9999 only ? Or are they just 21% ? .. Just asking â€¦,2,neutral,2,neutral,1,2,1,2,1,2,1,0.2659,MODERATE,0.25,38,0.0,0.1053,0.5882,0.3158,"[0.171, 0.0, 0.829]","[0.0634, 0.1969, 0.7397]","[0.0903, 0.1477, 0.762]",0.762
3434,@ AshirKh91544382 @ PakiMuslimah _ @ dexxxture Bhai kiyo fake news phela rahe ho me game khelta hun asi koi jagha nhi asi game mein ðŸ˜£,2,neutral,1,negative,0,1,0,1,0,2,1,0.2062,MODERATE,0.25,30,0.0,0.1,0.4706,0.2,"[0.0, 0.129, 0.871]","[0.0515, 0.7056, 0.2429]","[0.0387, 0.5614, 0.3999]",0.5614
11131,Congress ka barabri krne me BJP fail ho jayegi kyuki BJP 60 SAL KV RAJ NI KR PAYEGI https // t . co / JvkMfIPLR5,2,neutral,1,negative,0,1,0,1,0,2,1,0.2096,MODERATE,0.25,27,0.0,0.0,0.6,0.1481,"[0.0, 0.143, 0.857]","[0.073, 0.6014, 0.3256]","[0.0547, 0.4868, 0.4585]",0.4868
11513,@ picsnart22 Haan osi champions trophy ke sar pe yeh pakistani cricket kharab ker raha Bilkul waise jaise afridi ne â€¦ https // t co / oJubekC6ho,1,negative,1,negative,1,1,1,1,1,2,0,0.1638,LOW,0.02,32,0.0,0.0,0.4211,0.1875,"[0.129, 0.0, 0.871]","[0.1041, 0.643, 0.2529]","[0.1046, 0.6302, 0.2652]",0.6302
21574,Smriti ko pataal jane ki zarurat nahi padi bjp kills bjp https // t co / fmtfATDDZP,1,negative,1,negative,1,1,1,1,1,2,0,0.1333,LOW,0.02,18,0.0,0.0,0.3333,0.1667,"[0.0, 0.2, 0.8]","[0.0673, 0.7409, 0.1918]","[0.066, 0.7301, 0.2039]",0.7301
35336,RT @ RajokariAshram @ AsaramBapuJi # ThursdayMotivation ~ Wishing You all Happy Apara Ekadashi â„ Observing Fast â„ Reciting Vrat Katha with mahat â€¦,0,positive,0,positive,1,0,1,0,1,2,0,0.2513,MODERATE,0.25,30,0.0,0.0,0.6154,0.3333,"[0.237, 0.0, 0.763]","[0.8657, 0.0102, 0.1241]","[0.7085, 0.0077, 0.2838]",0.7085
31646,Sabse bada chutiya to adult page k advertisement videos kat te hai . Bc kaha hai vo promised video ?,1,negative,1,negative,1,1,1,1,1,2,0,0.29,MODERATE,0.25,20,0.0,0.0,0.9,0.1,"[0.135, 0.0, 0.865]","[0.0241, 0.9011, 0.0748]","[0.0518, 0.6758, 0.2723]",0.6758
21753,@ PaulWhitehouse Cheers mate . You may be a comedy genius ... but you're still a Spur w ** ker ... Lol .. Top geezer . # YNWA â€¦ https // t . co / zIPYt2xgE4,1,negative,0,positive,0,0,0,0,0,2,0,0.2862,MODERATE,0.25,41,0.0,0.1463,0.5882,0.3659,"[0.306, 0.0, 0.694]","[0.7984, 0.0347, 0.1669]","[0.6753, 0.026, 0.2987]",0.6753
33862,RT @ moizahmed565 @ zainifatima2 Hehe thank ku zaini behen apki waja se hogye â¤â¤,0,positive,2,neutral,0,2,0,2,0,2,0,0.1469,LOW,0.02,22,0.0,0.0,0.3077,0.2727,"[0.172, 0.0, 0.828]","[0.4151, 0.0946, 0.4903]","[0.4102, 0.0927, 0.4971]",0.4971
35182,@ narendramodi @ MohamedBinZayed Jai Hind Jai Bharat Namoh Namoh Aaj hamara desh vishav guru ban raha hai to ham sa â€¦ https // t co / X73uxNdJlm,0,positive,0,positive,1,0,1,0,1,2,0,0.1618,LOW,0.02,31,0.0,0.0,0.3889,0.2258,"[0.0, 0.135, 0.865]","[0.5918, 0.0312, 0.377]","[0.58, 0.0333, 0.3868]",0.58
10574,RT @ Anabia84894716 @ Itsokk19 @ Muskaan54321 @ AfreenNeda @ Neetu ____ @ RituRoy37733494 @ Sherkha99199567 @ AaminPa12414032 Mazak to karna dhang â€¦,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1072,LOW,0.02,34,0.0,0.1176,0.0435,0.3235,"[0.0, 0.0, 1.0]","[0.0733, 0.0733, 0.8535]","[0.0718, 0.0718, 0.8564]",0.8564
28717,@ punitpatel12345 @ saisantoshlov Mere 2 sabse jyada handsome frds ye he thei ðŸ˜‚ðŸ˜‚ Mai es k jaisa nahi dikhta ðŸ˜œðŸ˜œ,0,positive,0,positive,1,0,1,0,1,2,0,0.1306,LOW,0.02,31,0.0,0.0,0.2632,0.2581,"[0.167, 0.0, 0.833]","[0.6402, 0.0325, 0.3273]","[0.6307, 0.0319, 0.3374]",0.6307
36917,@ Sagar _ Solanki13 Jab vipakchh ko kamjor karne ki sajis ki jati h to aesa lagta h ki prajatantra loktantra ko hi ka â€¦ https // t . co / DvTjyWyQQC,2,neutral,2,neutral,1,1,0,1,0,2,1,0.2023,MODERATE,0.25,36,0.0,0.0,0.5263,0.2222,"[0.0, 0.0, 1.0]","[0.1078, 0.4946, 0.3976]","[0.0808, 0.3709, 0.5482]",0.5482
27070,@ MAbdullahGul Meer jafar jaiso ka yahe hal hona chahea salute for Pak Army for having 0 tolerance on Gaddari,0,positive,2,neutral,0,0,1,0,1,2,0,0.21,MODERATE,0.25,20,0.0,0.0,0.6667,0.05,"[0.115, 0.0, 0.885]","[0.5171, 0.1964, 0.2865]","[0.4165, 0.1473, 0.4362]",0.4362
6268,# nowplaying Ive Been Waiting - Lil Peep & ILoveMakonnen Feat Fall Out Boy | streaming klik https // t . co / KkPJ3bu6hf â€¦ https // t . co / ELPqamqK18,2,neutral,2,neutral,1,2,1,2,1,2,1,0.2737,MODERATE,0.25,38,0.0,0.0,0.6667,0.3684,"[0.0, 0.0, 1.0]","[0.224, 0.0166, 0.7595]","[0.168, 0.0124, 0.8196]",0.8196
41982,@ JM _ Scindia Ji Mein @ INCIndia ka samarthank nahi hua but Appki har se dhukhi jaroor hu Jab se hosh sabhala hai Aap â€¦ https // t co / X5vFCVWFNs,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1657,LOW,0.02,35,0.0,0.0,0.4,0.2286,"[0.0, 0.0, 1.0]","[0.1419, 0.2474, 0.6106]","[0.1391, 0.2425, 0.6184]",0.6184
32064,Soo much hearted feel like ki jaan hi dedu apni Jeene ka man hi nhi kr rha koi he hi nhi mera jisko itna pyar krta â€¦ https // t . co / PoWkB7RS3l,0,positive,0,positive,1,0,1,0,1,2,0,0.203,MODERATE,0.25,38,0.0,0.0,0.5714,0.1579,"[0.077, 0.0, 0.923]","[0.7491, 0.0426, 0.2083]","[0.5811, 0.032, 0.387]",0.5811
5938,@ Nidhi Jalna to sirf deep ko chaiye Per kuch aur jale to dhua jaror nikal aata hai Better luck next time NDTV india ðŸ˜‚,2,neutral,0,positive,0,0,0,0,0,2,1,0.2222,MODERATE,0.25,27,0.0,0.0,0.6667,0.1111,"[0.211, 0.0, 0.789]","[0.7463, 0.0217, 0.232]","[0.6124, 0.0163, 0.3713]",0.6124
30571,@ cricbuzz Virat to Queen Ho rabba umr pighli imam hai teri Aisi bhi kya zid hai teri Kara de ab deedar e mauka Mauka mauka mauka mauka,0,positive,1,negative,0,1,0,1,0,2,0,0.1492,LOW,0.02,28,0.0,0.0,0.4737,0.0357,"[0.0, 0.0, 1.0]","[0.0586, 0.8134, 0.1281]","[0.0574, 0.7971, 0.1455]",0.7971
5966,@ WaseemBadami Hye mjhy yd aya aj to ap ka special thanks krna tha thanks aloooot bhai ðŸ™ðŸ™ bcoz aj match k doran hm ba â€¦ https // t . co / JksRsvnLvg,0,positive,2,neutral,0,2,0,2,0,2,0,0.2032,MODERATE,0.25,41,0.0488,0.0976,0.4091,0.2195,"[0.254, 0.0, 0.746]","[0.1925, 0.0686, 0.7389]","[0.2079, 0.0514, 0.7407]",0.7407
18876,@ AnjaliR60814230 @ KishoreBourasi @ sherryontopp He has better niyat than ur feku pm ðŸ˜„,1,negative,2,neutral,0,2,0,2,0,2,0,0.1617,LOW,0.02,19,0.0,0.0,0.3636,0.2632,"[0.209, 0.0, 0.791]","[0.181, 0.0744, 0.7446]","[0.1815, 0.0729, 0.7456]",0.7456
11244,Dear @ PiyushGoyal sir Aap 2nd time sapath liye hai @ RailMinIndia ka aap se ek hi ham sabhi mithila washi ka anuro â€¦ https // t . co / zGZO7lSznk,2,neutral,0,positive,0,0,0,0,0,2,1,0.1878,LOW,0.02,35,0.0,0.0,0.4737,0.2286,"[0.094, 0.0, 0.906]","[0.7098, 0.0158, 0.2744]","[0.6975, 0.0155, 0.287]",0.6975
18806,@ KangriCarrier U can get best 2nd hand laptops in varieties at Future Point Hawale near Islamiya College .,0,positive,2,neutral,0,2,0,2,0,2,0,0.1711,LOW,0.02,19,0.0,0.0,0.5,0.1053,"[0.346, 0.0, 0.654]","[0.3348, 0.0393, 0.6259]","[0.335, 0.0385, 0.6265]",0.6265
28053,@ kewalroshan @ KapilSharmaK9 @ SonyTV Madarchod raand ke pilley saley bhadwagiri ki Gandi nali ke keede teri maa ki c â€¦ https // t . co / lyF38vXwZY,1,negative,1,negative,1,1,1,1,1,2,0,0.0921,LOW,0.02,34,0.0,0.0,0.1304,0.2647,"[0.0, 0.0, 1.0]","[0.0335, 0.9072, 0.0594]","[0.0328, 0.889, 0.0782]",0.889
16769,Dear best friend Tumhari jagha uske dil me nahi uski block list main h SUDHAR JAAO BSDKK ...!,1,negative,2,neutral,0,2,0,2,0,2,0,0.3005,MODERATE,0.25,19,0.0,0.1579,0.8,0.1053,"[0.393, 0.111, 0.496]","[0.2523, 0.0465, 0.7012]","[0.2875, 0.0626, 0.6499]",0.6499
21643,RT @ Ayshthespice Here is one reason why I take @ ahadrazamir as my inspiration ! So I am one of those kids who don â€™ t really GOSHT ðŸŒš but I saw â€¦,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1222,LOW,0.02,38,0.0263,0.0,0.28,0.1579,"[0.087, 0.0, 0.913]","[0.3768, 0.0275, 0.5957]","[0.371, 0.0269, 0.602]",0.602
11184,@ Pun _ Starr @ ALogicalIndy Ye sale america ko uksa rahe hain india par hamla karne ko,1,negative,2,neutral,0,1,1,1,1,2,0,0.2667,MODERATE,0.25,18,0.0,0.0,0.7778,0.1667,"[0.0, 0.0, 1.0]","[0.0763, 0.611, 0.3126]","[0.0573, 0.4583, 0.4845]",0.4845
7783,RT @ AliRaza41397510 Trust Allah and He'll ease your difficulties Insha'Allah ðŸ˜Š #Ù„ÛŒÙ„Ûƒ_Ø§Ù„Ù‚Ø¯Ø± @ TahirulQadri @ TahirulQadriUR,0,positive,0,positive,1,0,1,0,1,2,0,0.1475,LOW,0.02,35,0.0,0.0,0.2632,0.3429,"[0.305, 0.116, 0.579]","[0.8187, 0.0192, 0.1621]","[0.8085, 0.0211, 0.1704]",0.8085
3391,@ TheRealPCB @ SarfarazA _ 54 2 masoom logo ki mulaqaaat 2no ko aik 2sry ki language nhe aati smiling se kaam chalayaa ja rha hy,0,positive,1,negative,0,1,0,1,0,2,0,0.1309,LOW,0.02,26,0.0,0.1154,0.2632,0.1154,"[0.125, 0.0, 0.875]","[0.123, 0.458, 0.4191]","[0.123, 0.4488, 0.4282]",0.4488
11282,@ KumariDiya Sabka sath Sabka vikas ++ Chander mahal ka Diya . Inderpraht ke Rajmahlo ko Mismerize kare ise Happy good â€¦ https // t . co / PiK72KwCs0,0,positive,0,positive,1,0,1,0,1,2,0,0.1536,LOW,0.02,34,0.0,0.0,0.3158,0.2941,"[0.231, 0.0, 0.769]","[0.5461, 0.0883, 0.3657]","[0.5398, 0.0865, 0.3737]",0.5398
18568,@ Bhar _ me _ jao mere tweets pe 2-4 log interact karrte hai bass . mujhe v aab mission unfollow karrna padega ðŸ˜,2,neutral,2,neutral,1,2,1,2,1,2,1,0.2308,MODERATE,0.25,26,0.0,0.0,0.6154,0.2308,"[0.0, 0.0, 1.0]","[0.0945, 0.0617, 0.8439]","[0.0709, 0.0462, 0.8829]",0.8829
20938,@ MusfidurRahman Baaki alwar me hua tha raje se istifa mang rhe the . Ab mp me hua h to kamalnath ji se nahi mangoge ? ðŸ˜‚ðŸ˜‚,1,negative,2,neutral,0,2,0,2,0,2,0,0.2637,MODERATE,0.25,32,0.0,0.0,0.7333,0.2188,"[0.0, 0.0, 1.0]","[0.1653, 0.1538, 0.6808]","[0.124, 0.1154, 0.7606]",0.7606
13523,How much for the worn leather satchel ? For you ? I can offer a very special price ... Hee hee !,0,positive,2,neutral,0,2,0,2,0,2,0,0.1057,LOW,0.02,22,0.0,0.1364,0.1176,0.1818,"[0.1748, 0.1059, 0.7193]","[0.208, 0.0382, 0.7538]","[0.2073, 0.0396, 0.7531]",0.7531
22762,@ SanjayAzadSln Charas pina band Kat de dalle . Hongkong me afwah failane ki saja10 sal ho gayee hai India me bhi hua â€¦ https // t . co / kBkBFuVFKT,1,negative,1,negative,1,1,1,1,1,2,0,0.2707,MODERATE,0.25,35,0.0,0.0,0.75,0.2286,"[0.0, 0.0, 1.0]","[0.0529, 0.7575, 0.1896]","[0.0397, 0.5681, 0.3922]",0.5681
10857,A man with Six Packs is always rude kyunki usme tummys naam ki koi cheez nahi hoti ! ðŸ˜› # WeekendWisdom # weekendfun # SaturdayThoughts,2,neutral,1,negative,0,1,0,1,0,2,1,0.2521,MODERATE,0.25,27,0.0,0.0,0.6923,0.2222,"[0.0, 0.148, 0.852]","[0.1281, 0.6338, 0.2382]","[0.096, 0.5123, 0.3916]",0.5123
21568,@ Mass __ Tweets China Tere najayaj baap ka ghar h Kya betichod Jo usko overseas me count nhi kr rha h ?,1,negative,1,negative,1,1,1,1,1,2,0,0.2511,MODERATE,0.25,23,0.0,0.0,0.75,0.1304,"[0.0, 0.0, 1.0]","[0.0386, 0.7855, 0.176]","[0.0289, 0.5891, 0.382]",0.5891
26196,RT @ KNC _ Talent This ICC World Cup celebrate the spirit of cricket with this truly global ANTHEM of togetherness ðŸ * Way O Way O * ðŸ featuri â€¦,0,positive,0,positive,1,0,1,0,1,2,0,0.1541,LOW,0.02,37,0.0,0.0,0.3333,0.2703,"[0.355, 0.0, 0.645]","[0.841, 0.0165, 0.1425]","[0.8313, 0.0162, 0.1525]",0.8313
38973,@ Khuram80382805 @ MushaimM @ CuteipieSani @ em _ a _ queen @ Go _ Away _ yrr @ JunejoNoorey @ Bee _ baba _ bakht @ sunoo _ chanda exactly,2,neutral,2,neutral,1,2,1,2,1,2,1,0.3091,MODERATE,0.25,33,0.0,0.0,0.7273,0.4545,"[0.0, 0.0, 1.0]","[0.0849, 0.0342, 0.8809]","[0.0637, 0.0257, 0.9107]",0.9107
18047,Modi ji ke Raj mein bacche Dekho kis tarike se Garmi ke Maje Ae le rahe Yahan Par log bahut Dur Se nahane Aate Hain https // t . co / o94Q7Kg6X1,2,neutral,2,neutral,1,2,1,2,1,2,1,0.1742,LOW,0.02,33,0.0,0.0,0.5,0.1212,"[0.0, 0.0, 1.0]","[0.4129, 0.1492, 0.4379]","[0.4046, 0.1462, 0.4491]",0.4491
37565,@ MalickPakistani @ siasatpk Yes I agree with you and this is reality we should take a big step . Enough is enough . ab â€¦ https // t . co / aFNZ9yusq1,2,neutral,0,positive,0,0,0,0,0,2,1,0.1541,LOW,0.02,37,0.0,0.0,0.3333,0.2703,"[0.191, 0.0, 0.809]","[0.626, 0.0347, 0.3393]","[0.6173, 0.034, 0.3487]",0.6173
28935,@ adeel _ azhar Good morning Haji Saab star star Phool Patti star Haji Saab we won the Final match ðŸ† thanks for your b â€¦ https // t . co / rfeOpYPzoA,0,positive,2,neutral,0,2,0,2,0,2,0,0.2964,MODERATE,0.25,38,0.0,0.0,0.8125,0.2632,"[0.284, 0.0, 0.716]","[0.4803, 0.0298, 0.4898]","[0.4313, 0.0224, 0.5464]",0.5464
582,@ BeingSalmanKhan @ narendramodi â¤ Love you bhai â¤ â¤ Congratulations modi ji .....â¤ðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ sabka sath sabka visvash .......â€¦ https // t . co / wAB4ShWenC,0,positive,0,positive,1,0,1,0,1,2,0,0.2072,MODERATE,0.25,53,0.0,0.2264,0.2,0.4528,"[0.299, 0.0, 0.701]","[0.9195, 0.011, 0.0695]","[0.7644, 0.0083, 0.2274]",0.7644
17215,@ republic tum congress walon ka mic kyun band kar dete ho # ArnabGoswami Savarkar ki moorti lagwa le office main â€¦ https // t co / 5EFbgWLlxG,2,neutral,1,negative,0,1,0,1,0,2,1,0.2139,MODERATE,0.25,31,0.0,0.0,0.5625,0.2258,"[0.0, 0.0, 1.0]","[0.0345, 0.8696, 0.0959]","[0.0259, 0.6522, 0.3219]",0.6522
